UserID,SessionStart,SessionEnd,TotalPlayTime(sec),SceneTransitions,CustomEvents
1234,2025-12-04 12:14:37,2025-12-04 12:16:26,108.40,Title→Forest(12:14:44); Forest→Observation_selector(12:16:26),"QRCodeScanned:1234(12:14:37); CalibrationCompleted:Offset=(0.053,-0.143,0.000)(12:14:43); ForestSceneStart:(12:14:45); GameplayStart:IntroFinished(12:14:50); TutorialStart:(12:14:50); TutorialPhase1:CatchPrompt(12:14:50); TutorialPhase3:AimingPrompt(12:14:54); TutorialPhase4:WaitForAiming(12:14:58); TutorialPhase5:WaitForGesture(12:15:09); BugCatcherStart:TotalBugs=8(12:15:09); BugCatchSuccess:BugIndex=1,Distance=16.56,Progress=1/8(12:15:11); TutorialComplete:Time=21.99s(12:15:11); PathFollowerStart:TotalPathLength=134.26,MinSpeed=0.8,MaxSpeed=2(12:15:14); PathProgress:Progress=10%,Speed=2.00,Distance=13.47(12:15:20); PathProgress:Progress=20%,Speed=2.00,Distance=26.89(12:15:27); PathProgress:Progress=30%,Speed=2.00,Distance=40.29(12:15:34); PathProgress:Progress=40%,Speed=2.00,Distance=53.74(12:15:40); PathProgress:Progress=50%,Speed=0.50,Distance=67.13(12:15:47); BugCatchSuccess:BugIndex=6,Distance=15.73,Progress=2/8(12:15:51); PathProgress:Progress=60%,Speed=2.00,Distance=80.60(12:15:56); PathProgress:Progress=70%,Speed=2.00,Distance=94.04(12:16:02); PathProgress:Progress=80%,Speed=2.00,Distance=107.43(12:16:09); PathProgress:Progress=90%,Speed=2.00,Distance=120.85(12:16:16); PathCompleted:TravelTime=70.13s,AvgSpeed=1.91,MaxSpeed=2.00,MinSpeed=0.50,TotalDistance=134.27(12:16:24); ForestSceneComplete:TotalTime=72.14s(12:16:26)"
