UserID,SessionStart,SessionEnd,TotalPlayTime(sec),SceneTransitions,CustomEvents
1234,2025-11-12 16:01:41,2025-11-12 16:03:44,123.00,Title→Forest(16:01:48); Forest→Observation_selector(16:03:44),"QRCodeScanned:1234(16:01:41); CalibrationCompleted:Offset=(0.112,-0.239,0.002)(16:01:47); ForestSceneStart:(16:01:49); PathFollowerStart:TotalPathLength=134.26,MinSpeed=0.8,MaxSpeed=2(16:01:49); TutorialStart:(16:01:49); TutorialPhase1:CatchPrompt(16:01:49); BugCatcherStart:TotalBugs=8(16:01:49); GameplayStart:IntroFinished(16:01:53); TutorialPhase3:AimingPrompt(16:01:53); TutorialPhase4:WaitForAiming(16:01:57); TutorialPhase5:WaitForGesture(16:01:58); BugCatchSuccess:BugIndex=1,Distance=16.86,Progress=1/8(16:02:01); TutorialComplete:Time=11.44s(16:02:01); PathProgress:Progress=10%,Speed=1.91,Distance=13.43(16:02:17); PathProgress:Progress=20%,Speed=1.68,Distance=26.88(16:02:25); PathProgress:Progress=30%,Speed=1.43,Distance=40.31(16:02:32); PathProgress:Progress=40%,Speed=1.89,Distance=53.74(16:02:41); PathProgress:Progress=50%,Speed=1.41,Distance=67.13(16:02:49); PathProgress:Progress=60%,Speed=0.80,Distance=80.56(16:03:00); PathProgress:Progress=70%,Speed=1.16,Distance=94.00(16:03:16); PathProgress:Progress=80%,Speed=1.22,Distance=107.42(16:03:26); BugCatchFailed:Reason=WrongAngle,Distance=9.47,Angle=92.1(16:03:33); PathProgress:Progress=90%,Speed=1.92,Distance=120.85(16:03:34); PathCompleted:TravelTime=112.81s,AvgSpeed=1.19,MaxSpeed=1.97,MinSpeed=0.80,TotalDistance=134.29(16:03:42); ForestSceneComplete:TotalTime=114.81s(16:03:44)"
