UserID,SessionStart,SessionEnd,TotalPlayTime(sec),SceneTransitions,CustomEvents
0B94,2025-11-01 07:27:43,2025-11-01 07:29:10,86.30,Title→Forest(07:27:47); Forest→Observation_selector(07:29:10),"QRCodeScanned:0B94(07:27:43); CalibrationCompleted:Offset=(0.359,-0.180,0.535)(07:27:46); ForestSceneStart:(07:27:49); PathFollowerStart:TotalPathLength=130.81,MinSpeed=0.8,MaxSpeed=2(07:27:49); BugCatcherStart:TotalBugs=7(07:27:49); GameplayStart:IntroFinished(07:27:53); BugCatchFailed:Reason=TooFar,Distance=34.68,Angle=6.1(07:27:57); PathProgress:Progress=10%,Speed=1.66,Distance=13.10(07:27:57); PathProgress:Progress=20%,Speed=1.55,Distance=26.18(07:28:06); BugCatchFailed:Reason=TooFar,Distance=20.34,Angle=1.0(07:28:07); BugCatchFailed:Reason=TooFar,Distance=17.15,Angle=1.9(07:28:09); BugCatchSuccess:BugIndex=0,Distance=13.92,Progress=1/7(07:28:12); PathProgress:Progress=30%,Speed=1.60,Distance=39.31(07:28:14); BugCatchFailed:Reason=TooFar,Distance=16.25,Angle=17.1(07:28:20); PathProgress:Progress=40%,Speed=1.80,Distance=52.34(07:28:22); BugCatchFailed:Reason=NoBugInRange,Distance=12.10,Angle=8.6(07:28:29); PathProgress:Progress=50%,Speed=1.59,Distance=65.43(07:28:30); BugCatchFailed:Reason=NoBugInRange,Distance=13.93,Angle=12.3(07:28:31); BugCatchSuccess:BugIndex=5,Distance=13.40,Progress=2/7(07:28:34); PathProgress:Progress=60%,Speed=1.47,Distance=78.50(07:28:38); PathProgress:Progress=70%,Speed=1.59,Distance=91.58(07:28:46); PathProgress:Progress=80%,Speed=1.87,Distance=104.67(07:28:54); PathProgress:Progress=90%,Speed=1.87,Distance=117.74(07:29:01); PathCompleted:TravelTime=78.64s,AvgSpeed=1.66,MaxSpeed=1.87,MinSpeed=1.40,TotalDistance=130.82(07:29:08); ForestSceneComplete:TotalTime=80.66s(07:29:10)"
