UserID,SessionStart,SessionEnd,TotalPlayTime(sec),SceneTransitions,CustomEvents
1234,2025-11-13 16:46:16,2025-11-13 16:46:53,37.39,Title→Forest(16:46:23),"QRCodeScanned:1234(16:46:16); CalibrationCompleted:Offset=(-0.165,-0.228,0.000)(16:46:22); ForestSceneStart:(16:46:25); PathFollowerStart:TotalPathLength=134.26,MinSpeed=0.8,MaxSpeed=2(16:46:25); TutorialStart:(16:46:25); TutorialPhase1:CatchPrompt(16:46:25); BugCatcherStart:TotalBugs=8(16:46:25); GameplayStart:IntroFinished(16:46:29); TutorialPhase3:AimingPrompt(16:46:29); TutorialPhase4:WaitForAiming(16:46:33); TutorialPhase5:WaitForGesture(16:46:35); BugCatchSuccess:BugIndex=1,Distance=16.56,Progress=1/8(16:46:40); TutorialComplete:Time=15.32s(16:46:40)"
