UserID,SessionStart,SessionEnd,TotalPlayTime(sec),SceneTransitions,CustomEvents
1234,2025-11-14 20:38:00,2025-11-14 20:38:48,47.93,Title→Forest(20:38:07),"QRCodeScanned:1234(20:38:00); CalibrationCompleted:Offset=(0.088,0.035,0.000)(20:38:06); ForestSceneStart:(20:38:08); GameplayStart:IntroFinished(20:38:12); TutorialStart:(20:38:12); TutorialPhase1:CatchPrompt(20:38:12); TutorialPhase3:AimingPrompt(20:38:16); TutorialPhase4:WaitForAiming(20:38:20); TutorialPhase5:WaitForGesture(20:38:25); BugCatcherStart:TotalBugs=8(20:38:25); BugCatchSuccess:BugIndex=1,Distance=16.56,Progress=1/8(20:38:39); TutorialComplete:Time=27.29s(20:38:39); PathFollowerStart:TotalPathLength=134.26,MinSpeed=0.8,MaxSpeed=2(20:38:41)"
