UserID,SessionStart,SessionEnd,TotalPlayTime(sec),SceneTransitions,CustomEvents
1234,2025-11-14 17:50:05,2025-11-14 17:50:40,34.38,Title→Forest(17:50:12),"QRCodeScanned:1234(17:50:05); CalibrationCompleted:Offset=(0.055,-0.107,0.000)(17:50:11); ForestSceneStart:(17:50:14); BugCatcherStart:TotalBugs=8(17:50:14); GameplayStart:IntroFinished(17:50:18); TutorialStart:(17:50:18); TutorialPhase1:CatchPrompt(17:50:18); BugCatchSuccess:BugIndex=1,Distance=16.56,Progress=1/8(17:50:19); BugCatchFailed:Reason=TooFar,Distance=52.88,Angle=3.7(17:50:21); TutorialPhase3:AimingPrompt(17:50:22); BugCatchFailed:Reason=TooFar,Distance=52.88,Angle=3.2(17:50:25); TutorialPhase4:WaitForAiming(17:50:26); TutorialPhase5:WaitForGesture(17:50:30)"
