UserID,SessionStart,SessionEnd,TotalPlayTime(sec),SceneTransitions,CustomEvents
1234,2025-12-05 17:57:25,2025-12-05 17:59:16,110.70,Title→Forest(17:57:32); Forest→Observation_selector(17:59:16),"QRCodeScanned:1234(17:57:25); CalibrationCompleted:Offset=(0.001,0.006,0.000)(17:57:31); ForestSceneStart:(17:57:33); GameplayStart:IntroFinished(17:57:38); TutorialStart:(17:57:38); TutorialPhase1:CatchPrompt(17:57:38); TutorialPhase3:AimingPrompt(17:57:42); TutorialPhase4:WaitForAiming(17:57:46); TutorialPhase5:WaitForGesture(17:57:54); BugCatcherStart:TotalBugs=8(17:57:54); BugCatchSuccess:BugIndex=1,Distance=3.34,Progress=1/8(17:57:59); TutorialComplete:Time=21.59s(17:57:59); PathFollowerStart:TotalPathLength=35.73,MinSpeed=0.1,MaxSpeed=0.5(17:58:01); BugCatchSuccess:BugIndex=3,Distance=12.55,Progress=2/8(17:58:03); PathProgress:Progress=10%,Speed=0.50,Distance=3.57(17:58:10); PathProgress:Progress=20%,Speed=0.50,Distance=7.15(17:58:17); PathProgress:Progress=30%,Speed=0.50,Distance=10.73(17:58:24); PathProgress:Progress=40%,Speed=0.50,Distance=14.30(17:58:31); PathProgress:Progress=50%,Speed=0.50,Distance=17.86(17:58:38); PathProgress:Progress=60%,Speed=0.50,Distance=21.44(17:58:46); PathProgress:Progress=70%,Speed=0.50,Distance=25.02(17:58:53); PathProgress:Progress=80%,Speed=0.50,Distance=28.58(17:59:00); PathProgress:Progress=90%,Speed=0.50,Distance=32.18(17:59:07); PathCompleted:TravelTime=72.99s,AvgSpeed=0.49,MaxSpeed=0.50,MinSpeed=0.00,TotalDistance=35.75(17:59:14); ForestSceneComplete:TotalTime=75.00s(17:59:16)"
