UserID,SessionStart,SessionEnd,TotalPlayTime(sec),SceneTransitions,CustomEvents
1111,2025-11-14 17:58:52,2025-11-14 17:59:31,39.33,Title→Forest(17:58:59),"QRCodeScanned:1111(17:58:52); CalibrationCompleted:Offset=(0.066,0.030,0.000)(17:58:58); ForestSceneStart:(17:59:00); GameplayStart:IntroFinished(17:59:05); TutorialStart:(17:59:05); TutorialPhase1:CatchPrompt(17:59:05); TutorialPhase3:AimingPrompt(17:59:09); TutorialPhase4:WaitForAiming(17:59:13); TutorialPhase5:WaitForGesture(17:59:20); BugCatcherStart:TotalBugs=8(17:59:20); BugCatchSuccess:BugIndex=1,Distance=16.56,Progress=1/8(17:59:22); TutorialComplete:Time=17.71s(17:59:22); PathFollowerStart:TotalPathLength=134.26,MinSpeed=0.8,MaxSpeed=2(17:59:24)"
