UserID,SessionStart,SessionEnd,TotalPlayTime(sec),SceneTransitions,CustomEvents
1234,2025-11-17 18:48:13,2025-11-17 18:48:33,19.72,Title→Forest(18:48:20); Forest→Observation_selector(18:48:33),"QRCodeScanned:1234(18:48:13); CalibrationCompleted:Offset=(0.075,0.004,0.000)(18:48:19); ForestSceneStart:(18:48:22); PathFollowerStart:TotalPathLength=36.26,MinSpeed=0.5,MaxSpeed=4(18:48:22); PathProgress:Progress=10%,Speed=4.00,Distance=3.68(18:48:23); PathProgress:Progress=20%,Speed=4.00,Distance=7.36(18:48:24); PathProgress:Progress=30%,Speed=4.00,Distance=10.89(18:48:25); PathProgress:Progress=40%,Speed=4.00,Distance=14.56(18:48:26); PathProgress:Progress=50%,Speed=4.00,Distance=18.16(18:48:26); GameplayStart:IntroFinished(18:48:27); TutorialStart:(18:48:27); TutorialPhase1:CatchPrompt(18:48:27); PathProgress:Progress=60%,Speed=4.00,Distance=21.89(18:48:27); PathProgress:Progress=70%,Speed=4.00,Distance=25.43(18:48:28); PathProgress:Progress=80%,Speed=4.00,Distance=29.06(18:48:29); PathProgress:Progress=90%,Speed=4.00,Distance=32.66(18:48:30); TutorialPhase3:AimingPrompt(18:48:31); PathCompleted:TravelTime=8.40s,AvgSpeed=4.32,MaxSpeed=4.00,MinSpeed=4.00,TotalDistance=36.28(18:48:31); ForestSceneComplete:TotalTime=10.40s(18:48:33)"
