UserID,SessionStart,SessionEnd,TotalPlayTime(sec),SceneTransitions,CustomEvents
1234,2025-11-12 15:53:04,2025-11-12 15:53:35,31.30,Title→Forest(15:53:11),"QRCodeScanned:1234(15:53:04); CalibrationCompleted:Offset=(-0.064,0.128,0.000)(15:53:10); ForestSceneStart:(15:53:12); PathFollowerStart:TotalPathLength=134.26,MinSpeed=0.8,MaxSpeed=2(15:53:12); TutorialStart:(15:53:12); TutorialPhase1:CatchPrompt(15:53:12); BugCatcherStart:TotalBugs=8(15:53:12); GameplayStart:IntroFinished(15:53:16); TutorialPhase3:AimingPrompt(15:53:16); TutorialPhase4:WaitForAiming(15:53:20); TutorialPhase5:WaitForGesture(15:53:24); BugCatchFailed:Reason=TooFar,Distance=16.86,Angle=12.2(15:53:26); BugCatchFailed:Reason=TooFar,Distance=16.86,Angle=9.8(15:53:31)"
